Price,Color,Type,Suitable For,MS Office Provided,Dedicated Graphic Memory Capacity,Processor Brand,Processor Name,SSD Capacity,RAM,RAM Type,Processor Variant,Clock Speed,Cache,Graphic Processor,Number of Cores,Operating System,Touchscreen,Screen Size,Screen Resolution,Screen Type,Wireless LAN,Bluetooth,Weight,Keyboard Backlight,Warranty Summary,Web Camera,Brightness,Refresh Rate,HDD Capacity,Brand
51080.1,Pine Grey,Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Octa Core,512.0,16.0,DDR4,1115G4,4.1,6.0,AMD Radeon,2.0,Windows 10 Home,No,33.78,2073600.0,TN,6.0,5.0,1.8,RGB,1 Year Onsite Warranty,307200,250.0,60.0,0.0,asus
27889.37,Jet Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.77,RGB,1 Year onsite Warranty,864000,250.0,60.0,1024.0,hp
42341.56,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,256.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe Graphics,4.0,Windows 10 Home,No,43.94,2073600.0,TN,6.0,5.0,2.3,Non-Backlit,1 Year onsite warranty,864000,250.0,60.0,1024.0,asus
60490.83,Quiet Blue,Creator Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 7 Octa Core,512.0,16.0,DDR4,5800H,4.4,20.0,NVIDIA GeForce RTX RTX 3050,8.0,Windows 10 Home,No,35.56,5184000.0,TN,6.0,5.0,1.4,Non-Backlit,1 Year onsite Warranty,864000,600.0,90.0,0.0,asus
26141.66,Transparent Silver,Thin and Light Laptop,"Travel & Business, Processing & Multitasking, Everyday Use, Entertainment, Performance",Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,3.0,6.0,Intel Integrated UHD,2.0,Windows 11 Home,No,35.81,2073600.0,IPS,5.0,5.0,1.6,RGB,1 Year Onsite Warranty,307200,250.0,60.0,1024.0,asus
45702.54,Storm Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 7 Octa Core,512.0,16.0,DDR4,5800U,4.4,8.0,AMD Radeon,8.0,Windows 11 Home,No,35.56,3136000.0,IPS,5.0,5.1,1.38,Non-Backlit,1 Year Carry-In Warranty,864000,300.0,60.0,0.0,lenovo
18814.74,Transparent Silver,Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking",No,0.0,Intel,Celeron Dual Core,256.0,4.0,DDR4,N4020,1.1,4.0,Intel Integrated UHD,1.0,Windows 10 Home,No,39.62,1049088.0,IPS,5.0,5.0,1.9,RGB,1 Year On Site warranty,307200,200.0,60.0,0.0,asus
44358.15,Tranquil Pink,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,512.0,16.0,DDR4,1155G7,4.5,8.0,NA Intel Iris Xe Graphics,4.0,Windows 11 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.41,RGB,1 Year onsite Warranty,864000,250.0,60.0,0.0,hp
40997.17,Shadow Black,Gaming Laptop,Gaming,No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5600H,4.2,8.0,NVIDIA GeForce GTX 1650,6.0,Windows 11 Home,No,39.62,2073600.0,IPS,5.0,5.0,2.25,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,250.0,120.0,0.0,lenovo
26208.88,Arctic Grey,Thin and Light Laptop,"Everyday Use, Processing & Multitasking",Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 11 Home,No,39.62,2073600.0,TN,5.0,5.0,1.65,RGB,2 Years Warranty,864000,250.0,60.0,0.0,lenovo
22847.91,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 11 Home,No,35.56,2073600.0,TN,5.0,4.1,1.6,RGB,1 Year onsite warranty,307200,220.0,60.0,0.0,asus
31586.44,Matt Black,Thin and Light Laptop,"Processing & Multitasking, Everyday Use, Travel & Business",No,0.0,Intel,Core i5,512.0,8.0,DDR4,10210U,4.9,8.0,Intel Integrated UHD,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.25,RGB,18 months + 6 months warranty on registering product on Avita-india.com,864000,250.0,60.0,0.0,avita
28561.56,Carbon,Thin and Light Laptop,Everyday Use,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.85,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
29637.08,Dune,Thin and Light Laptop,Everyday Use,Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,35.56,2073600.0,WVA,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
32930.83,Dune,Thin and Light Laptop,"Processing & Multitasking, Everyday Use",Yes,0.0,AMD,Ryzen 5 Quad Core,512.0,8.0,DDR4,3500U,3.7,4.0,AMD Radeon Vega,4.0,Windows 10,No,35.56,2073600.0,WVA,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
24057.86,Slate Grey,Laptop,"Everyday Use, Processing & Multitasking",Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,1049088.0,IPS,5.0,5.0,1.8,RGB,1 Year Onsite,307200,220.0,60.0,1024.0,asus
57129.85,Moonlight White,Gaming Laptop,Gaming,Yes,6.0,Intel,Core i5,512.0,16.0,DDR4,11300H,4.4,8.0,NVIDIA GeForce RTX 3060,4.0,Windows 11 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.0,Non-Backlit,1 year Onsite Warranty,864000,250.0,144.0,0.0,asus
50481.17,Phantom BLUE,Gaming Laptop,"Processing & Multitasking, Gaming",No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5600H,4.2,8.0,NVIDIA GeForce GTX NVIDIA  GEFORCE  GTX 1650 (4GB GDDR6),6.0,Windows 11 Home,No,39.62,2073600.0,IPS,5.0,5.0,2.4,RGB,1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,864000,250.0,60.0,0.0,lenovo
24192.3,Slate Grey,Laptop,"Everyday Use, Processing & Multitasking",Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,1049088.0,IPS,5.0,5.0,1.8,RGB,1 Year Onsite,307200,220.0,60.0,1024.0,asus
22847.91,Transparent Silver,Thin and Light Laptop,"Travel & Business, Everyday Use, Performance, Processing & Multitasking",Yes,0.0,AMD,Ryzen 3 Dual Core,256.0,8.0,DDR4,3250U,3.5,4.0,AMD Radeon,2.0,Windows 10 Home,No,35.81,2073600.0,IPS,5.0,5.0,1.5,RGB,1 Year onsite warranty,307200,220.0,60.0,0.0,asus
94100.57,Gray,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,DDR4,5900HS,4.5,20.0,NVIDIA GeForce RTX3050Ti,8.0,Windows 10 Home,No,35.56,3686400.0,IPS,6.0,5.0,1.7,RGB,1 Year Onsite Warranty,0,250.0,120.0,0.0,asus
40324.98,Pure Silver,Thin and Light Laptop,"Entertainment, Everyday Use, Processing & Multitasking, Travel & Business",Yes,0.0,Intel,Core i5,512.0,8.0,LPDDR4X,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 11 Home,No,35.56,2073600.0,IPS,6.0,5.1,1.2,RGB,1 Year International Travelers Warranty (ITW),864000,300.0,60.0,0.0,acer
40331.03,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,16.0,DDR4,5500U,4.5,8.0,AMD Radeon,6.0,Windows 11 Home,No,35.56,2073600.0,IPS,6.0,5.2,1.41,RGB,1 Year onsite Warranty,864000,250.0,60.0,0.0,hp
42341.56,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.75,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
54716.0,White,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 7 Octa Core,1024.0,8.0,DDR4,4800HS,4.2,8.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,35.56,3686400.0,IPS,6.0,5.0,1.6,Non-Backlit,1 Year Onsite Warranty,864000,250.0,120.0,0.0,asus
92756.18,"Phantom Blue, Shadow Black",Gaming Laptop,"Gaming, Processing & Multitasking",Yes,6.0,AMD,Ryzen 7 Octa Core,1024.0,16.0,DDR4,5800H,4.4,20.0,NVIDIA GeForce RTX 3060,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.4,4-Zone RGB,1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,864000,300.0,165.0,0.0,lenovo
51752.29,Grey,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 7 Octa Core,1024.0,8.0,DDR4,4800HS,4.2,8.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,35.56,2138400.0,IPS,6.0,5.0,1.6,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
58474.24,White,Gaming Laptop,"Gaming, Performance, Processing & Multitasking, Travel & Business",Yes,4.0,AMD,Ryzen 7 Octa Core,1024.0,8.0,DDR4,5800H,4.3,16.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.0,1.6,Non-Backlit,1 Year Warranty by Asus,864000,250.0,144.0,0.0,asus
20635.71,Platinum Grey,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Celeron Dual Core,256.0,4.0,DDR4,N4020,2.8,8.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,1049088.0,IPS,5.0,5.0,1.5,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,lenovo
27553.27,Carbon,Thin and Light Laptop,Everyday Use,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.85,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
50278.84,Abyss_blue,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,16.0,LPDDR4X,5500U,4.0,12.0,AMD Radeon,4.0,Windows 11 Home,Yes,33.78,2073600.0,IPS,5.0,5.0,1.31,RGB,3 Year Onsite Warranty,864000,300.0,60.0,0.0,lenovo
51080.1,Electro Punk,Gaming Laptop,Gaming,No,4.0,AMD,Ryzen 7 Octa Core,512.0,8.0,DDR4,4800H,4.2,8.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.1,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
28628.78,Accent Black,Thin and Light Laptop,Everyday Use,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.85,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
90739.6,Dark Shadow Grey,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,6.0,Intel,Core i7,1024.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3060,8.0,Windows 10,No,39.62,2073600.0,WVA,6.0,5.0,2.4,RGB,1 Year Premium Support,864000,250.0,120.0,0.0,dell
47725.84,Carbon,Thin and Light Laptop,Everyday Use,Yes,2.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX350,4.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.85,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
30914.25,Black,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 11 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.4,RGB,1 Year Onsite Warranty Commencing from the Date of Purchase,864000,250.0,60.0,0.0,nokia
33603.03,Black,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 11 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.4,RGB,1 Year Onsite Warranty Commencing from the Date of Purchase,864000,250.0,60.0,0.0,nokia
28225.47,Dune,Thin and Light Laptop,Everyday Use,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,35.56,2073600.0,WVA,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
55785.46,Platinum Silver,2 in 1 Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,8.0,DDR4,1155G7,4.5,8.0,Intel Integrated MX350,4.0,Windows 10,Yes,35.56,2073600.0,WVA,6.0,5.1,1.5,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
47786.34,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,11320H,4.5,8.0,Intel Integrated Iris Xe,4.0,Windows 10,No,35.56,2073600.0,WVA,6.0,5.1,1.46,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
49735.71,Platinum Silver,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1155G7,4.5,8.0,Intel Integrated Iris Xe,4.0,Windows 10,Yes,35.56,2073600.0,WVA,6.0,5.1,1.5,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
29905.95,Carbon,Thin and Light Laptop,Everyday Use,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.85,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
28561.56,Soft Mint,Notebook,"Processing & Multitasking, Everyday Use",Yes,0.0,AMD,Ryzen 5 Quad Core,256.0,8.0,DDR4,3450U,3.7,4.0,AMD Radeon Vega,4.0,Windows 10,No,39.62,2073600.0,IPS,5.0,4.1,1.83,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
26881.08,Black,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,512.0,8.0,DDR4,10210U,4.2,6.0,Intel Integrated UHD,4.0,Windows 10 Home,No,35.56,1049088.0,IPS,5.0,5.0,1.4,RGB,1 Year Onsite Warranty Commencing from the Date of Purchase,864000,250.0,60.0,0.0,nokia
41608.87,Accent Black,Thin and Light Laptop,Everyday Use,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,2.0,Windows 10,No,35.56,2073600.0,WVA,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
73262.53,Dark Shadow Grey,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,Intel,Core i7,512.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3050Ti,8.0,Windows 10,No,39.62,2073600.0,WVA,6.0,5.0,2.4,RGB,1 Year Premium Support,864000,250.0,120.0,0.0,dell
33603.03,Accent Black,Thin and Light Laptop,Everyday Use,Yes,0.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10,No,35.56,2073600.0,WVA,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
54441.07,Platinum Silver,2 in 1 Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,16.0,DDR4,1155G7,4.5,8.0,NVIDIA GeForce MX350,4.0,Windows 10,Yes,35.56,2073600.0,WVA,6.0,5.1,1.5,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
33266.93,Carbon,Thin and Light Laptop,Everyday Use,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.85,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
30242.05,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,0.0,8.0,DDR4,1035G1,3.6,6.0,Intel Integrated UHD,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,250.0,60.0,1024.0,asus
89395.21,Off&Black,2 in 1 Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,LPDDR4X,5900HS,4.5,16.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,Yes,34.04,2304000.0,IPS,6.0,5.1,1.3,Non-Backlit,1 Year Onsite Warranty,864000,300.0,120.0,0.0,asus
31586.44,Indie Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,6.0,5.0,1.8,Non-Backlit,1 Year Onsite Warranty,864000,220.0,60.0,0.0,asus
96117.16,Off&Black,2 in 1 Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 9 Octa Core,1024.0,32.0,LPDDR4X,5900HS,4.5,16.0,NVIDIA GeForce RTX 3050 Ti,8.0,Windows 10 Home,Yes,34.04,2304000.0,IPS,6.0,5.1,1.3,Non-Backlit,1 Year Onsite Warranty,864000,300.0,120.0,0.0,asus
79312.28,Eclipse Gray,Gaming Laptop,Gaming,No,4.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,DDR4,5900HX,4.6,16.0,NVIDIA GeForce RTX 3050 Ti,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.1,Non-Backlit,1 Year Onsite Warranty,864000,300.0,300.0,0.0,asus
45702.54,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,256.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,TN,6.0,5.0,1.8,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,asus
105527.89,Off&Black,2 in 1 Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 9 Octa Core,1024.0,32.0,LPDDR4X,5900HS,4.5,16.0,NVIDIA GeForce RTX 3050 Ti,8.0,Windows 10 Home,Yes,34.04,9216000.0,IPS,6.0,5.1,1.3,Non-Backlit,1 Year Onsite Warranty,864000,300.0,60.0,0.0,asus
50548.39,"Phantom Blue, Shadow Black",Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5600H,4.2,19.0,NVIDIA GeForce GTX 1650,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.1,2.4,RGB,1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,864000,250.0,120.0,0.0,lenovo
34947.42,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.65,RGB,2 Years Warranty,864000,300.0,60.0,0.0,lenovo
40997.17,Phantom Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 5 Hexa Core,256.0,8.0,DDR4,4600H,4.0,11.0,NVIDIA GeForce GTX 1650,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.3,RGB,1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,864000,250.0,120.0,1024.0,lenovo
36130.48,Transparent Silver,Laptop,"Performance, Processing & Multitasking, Travel & Business",Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,2.4,8.0,Intel Integrated Irix Xe,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.75,RGB,1 Year Onsite Warranty,307200,250.0,60.0,0.0,asus
39652.78,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.2,1.41,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
51080.1,Shadow Black & Ultra Violet,Gaming Laptop,Gaming,Yes,4.0,Intel,Core i5,512.0,8.0,DDR4,11300H,4.4,8.0,NVIDIA GeForce RTX 3050,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.23,RGB,1 Year Onsite Warranty,864000,250.0,144.0,0.0,hp
65807.22,Shadow Black & Ultra Violet,Gaming Laptop,Gaming,Yes,4.0,Intel,Core i7,512.0,16.0,DDR4,11370H,4.8,12.0,NVIDIA GeForce RTX 3050,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.23,RGB,1 Year Onsite Warranty,864000,250.0,144.0,0.0,hp
22847.91,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 3 Dual Core,256.0,8.0,DDR4,3250U,3.5,8.0,AMD Radeon,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.2,1.69,RGB,1 Year Onsite Warranty,864000,220.0,60.0,0.0,hp
62473.8,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i7,1024.0,16.0,DDR4,1165G7,4.7,12.0,NVIDIA GeForce MX450,4.0,Windows 10 Home,No,33.78,2073600.0,IPS,6.0,5.0,1.3,RGB,1 Year Onsite Warranty,864000,400.0,60.0,0.0,hp
79312.28,"Phantom Blue, Shadow Black",Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,Intel,Core i7,512.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.4,RGB,1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,864000,250.0,120.0,0.0,lenovo
64524.0,Abyssal Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i7,512.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3050ti,8.0,Windows 10 Home,No,39.62,3686400.0,IPS,6.0,5.1,2.3,4-Zone RGB,1 Year International Travelers Warranty (ITW),864000,300.0,165.0,1024.0,acer
64524.0,Abyssal Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i7,512.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3050ti,8.0,Windows 10 Home,No,39.62,3686400.0,IPS,6.0,5.1,2.3,4-Zone RGB,1 Year International Travelers Warranty (ITW),864000,300.0,165.0,1024.0,acer
24192.3,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 3 Dual Core,256.0,8.0,DDR4,3250U,3.5,4.0,AMD Radeon,2.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,4.2,1.8,RGB,1 Year Onsite Warranty,307200,250.0,60.0,0.0,asus
30242.05,Pure Silver,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i5,0.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.1,1.55,RGB,1 Year International Travelers Warranty (ITW),864000,250.0,60.0,1024.0,acer
29905.95,Pure Silver,Notebook,"Everyday Use, Processing & Multitasking",No,0.0,AMD,Ryzen 5 Quad Core,512.0,8.0,DDR4,3500U,3.7,8.0,AMD Radeon Vega 8,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.2,1.9,RGB,1 Year International Travelers Warranty (ITW),307200,250.0,60.0,0.0,acer
35619.61,Pure Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 11 Home,No,39.62,2073600.0,TN,6.0,5.1,1.65,RGB,1 Year International Travelers Warranty (ITW),864000,250.0,60.0,0.0,acer
35821.27,Pure Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.65,RGB,1 Year International Travelers Warranty (ITW),864000,250.0,60.0,1024.0,acer
36964.0,Pure Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 11 Home,No,39.62,2073600.0,TN,6.0,5.1,1.65,RGB,1 Year International Travelers Warranty (ITW),864000,250.0,60.0,1024.0,acer
61835.22,Eclipse Gray,Gaming Laptop,Gaming,No,4.0,AMD,Ryzen 7 Octa Core,1024.0,8.0,DDR4,4800H,4.2,8.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.3,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
51752.29,Black,Gaming Laptop,"Gaming, Processing & Multitasking, Performance",Yes,4.0,AMD,Ryzen 7 Octa Core,512.0,8.0,DDR4,4800H,4.2,8.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.3,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
23526.82,Slate Grey,Thin and Light Laptop,Processing & Multitasking,No,0.0,Intel,Core i3,0.0,4.0,DDR4,10110U,4.1,4.0,Intel Integrated HD 520,2.0,Windows 10 Home,No,35.56,1049088.0,TN,5.0,4.1,1.6,RGB,1 Year Onsite Warranty,307200,200.0,60.0,1024.0,asus
87378.62,Electro Punk,Gaming Laptop,"Gaming, Processing & Multitasking, Performance",No,4.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,DDR4,5900H,4.6,16.0,NVIDIA GeForce RTX 3050Ti,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.3,Non-Backlit,1 Year Onsite Warranty,864000,250.0,300.0,0.0,asus
30914.25,Carbon Grey,Notebook,Processing & Multitasking,No,0.0,Intel,Core i5,512.0,8.0,DDR4,10210U,4.2,8.0,Intel Integrated UHD,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.1,1.3,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,msi
